id,severity,Sector,source_date,slocation_3_name,slocation_3_code,slocation_4_name,slocation_4_code
450,5,Food security,2015-05-02T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
450,5,WASH,2015-05-02T22:00:00.000Z,Nuwakot,C-BAG-28,,
450,5,Food security,2015-05-02T22:00:00.000Z,Nuwakot,C-BAG-28,,
450,5,WASH,2015-05-02T22:00:00.000Z,Nuwakot,C-BAG-28,,
450,5,Food security,2015-05-02T22:00:00.000Z,Nuwakot,C-BAG-28,,
450,5,WASH,2015-05-02T22:00:00.000Z,Nuwakot,C-BAG-28,,
450,5,Food security,2015-05-02T22:00:00.000Z,Nuwakot,C-BAG-28,,
450,5,WASH,2015-05-02T22:00:00.000Z,Nuwakot,C-BAG-28,,
450,5,Food security,2015-05-02T22:00:00.000Z,Nuwakot,C-BAG-28,,
450,5,WASH,2015-05-02T22:00:00.000Z,Nuwakot,C-BAG-28,,
450,5,Food security,2015-05-02T22:00:00.000Z,Nuwakot,C-BAG-28,,
450,5,WASH,2015-05-02T22:00:00.000Z,Nuwakot,C-BAG-28,,
450,5,Food security,2015-05-02T22:00:00.000Z,Nuwakot,C-BAG-28,,
450,5,WASH,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
450,5,Food security,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
450,5,WASH,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
450,5,Food security,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
450,5,WASH,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
450,5,Food security,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
450,5,WASH,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
450,5,Food security,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
450,5,WASH,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
450,5,Food security,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
450,5,WASH,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
450,5,Food security,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
450,5,WASH,2015-05-02T22:00:00.000Z,Dhading,C-BAG-30,,
450,5,Food security,2015-05-02T22:00:00.000Z,Dhading,C-BAG-30,,
450,5,WASH,2015-05-02T22:00:00.000Z,Dhading,C-BAG-30,,
450,5,Food security,2015-05-02T22:00:00.000Z,Dhading,C-BAG-30,,
450,5,WASH,2015-05-02T22:00:00.000Z,Dhading,C-BAG-30,,
450,5,Food security,2015-05-02T22:00:00.000Z,Dhading,C-BAG-30,,
450,5,WASH,2015-05-02T22:00:00.000Z,Dhading,C-BAG-30,,
450,5,Food security,2015-05-02T22:00:00.000Z,Dhading,C-BAG-30,,
450,5,WASH,2015-05-02T22:00:00.000Z,Dhading,C-BAG-30,,
450,5,Food security,2015-05-02T22:00:00.000Z,Dhading,C-BAG-30,,
450,5,WASH,2015-05-02T22:00:00.000Z,Dhading,C-BAG-30,,
450,5,Food security,2015-05-02T22:00:00.000Z,Dhading,C-BAG-30,,
450,5,WASH,2015-05-02T22:00:00.000Z,Dolakha,C-JAN-22,,
450,5,Food security,2015-05-02T22:00:00.000Z,Dolakha,C-JAN-22,,
450,5,WASH,2015-05-02T22:00:00.000Z,Dolakha,C-JAN-22,,
450,5,Food security,2015-05-02T22:00:00.000Z,Dolakha,C-JAN-22,,
450,5,WASH,2015-05-02T22:00:00.000Z,Dolakha,C-JAN-22,,
450,5,Food security,2015-05-02T22:00:00.000Z,Dolakha,C-JAN-22,,
450,5,WASH,2015-05-02T22:00:00.000Z,Dolakha,C-JAN-22,,
450,5,Food security,2015-05-02T22:00:00.000Z,Dolakha,C-JAN-22,,
450,5,WASH,2015-05-02T22:00:00.000Z,Dolakha,C-JAN-22,,
450,5,Food security,2015-05-02T22:00:00.000Z,Dolakha,C-JAN-22,,
450,5,WASH,2015-05-02T22:00:00.000Z,Dolakha,C-JAN-22,,
450,5,Food security,2015-05-02T22:00:00.000Z,Dolakha,C-JAN-22,,
450,5,WASH,2015-05-02T22:00:00.000Z,Gorkha,W-GAN-36,,
450,5,Food security,2015-05-02T22:00:00.000Z,Gorkha,W-GAN-36,,
450,5,WASH,2015-05-02T22:00:00.000Z,Gorkha,W-GAN-36,,
450,5,Food security,2015-05-02T22:00:00.000Z,Gorkha,W-GAN-36,,
450,5,WASH,2015-05-02T22:00:00.000Z,Gorkha,W-GAN-36,,
450,5,Food security,2015-05-02T22:00:00.000Z,Gorkha,W-GAN-36,,
450,5,WASH,2015-05-02T22:00:00.000Z,Gorkha,W-GAN-36,,
450,5,Food security,2015-05-02T22:00:00.000Z,Gorkha,W-GAN-36,,
450,5,WASH,2015-05-02T22:00:00.000Z,Gorkha,W-GAN-36,,
450,5,Food security,2015-05-02T22:00:00.000Z,Gorkha,W-GAN-36,,
450,5,WASH,2015-05-02T22:00:00.000Z,Gorkha,W-GAN-36,,
450,5,Food security,2015-05-02T22:00:00.000Z,Gorkha,W-GAN-36,,
449,4,Shelter,2015-05-05T22:00:00.000Z,Bhaktapur,C-BAG-26,Gundu,C-BAG-26-009
448,4,Shelter,2015-05-05T22:00:00.000Z,Dolakha,C-JAN-22,Gairimudi,C-JAN-22-017
447,4,Food security,2015-05-05T22:00:00.000Z,Kabhrepalanchok,C-BAG-24,,
447,4,Shelter,2015-05-05T22:00:00.000Z,Kabhrepalanchok,C-BAG-24,,
447,4,Food security,2015-05-05T22:00:00.000Z,Kabhrepalanchok,C-BAG-24,,
447,4,Shelter,2015-05-05T22:00:00.000Z,Kabhrepalanchok,C-BAG-24,,
446,4,Shelter,2015-05-01T22:00:00.000Z,Syangja,W-GAN-39,,
445,3,Health,2015-05-01T22:00:00.000Z,Sindhuli,C-JAN-20,,
445,3,Health,2015-05-01T22:00:00.000Z,Gorkha,W-GAN-36,,
445,3,Health,2015-05-01T22:00:00.000Z,Gorkha,W-GAN-36,Kashigaun,W-GAN-36-032
445,3,Health,2015-05-01T22:00:00.000Z,Gorkha,W-GAN-36,Kharibot,W-GAN-36-035
444,4,Health,2015-05-02T22:00:00.000Z,Rasuwa,C-BAG-29,,
443,4,Education,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
442,4,Shelter,2015-05-05T22:00:00.000Z,Kathmandu,C-BAG-27,,
442,4,Food security,2015-05-05T22:00:00.000Z,Kathmandu,C-BAG-27,,
441,4,Food security,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
441,4,Health,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
441,4,Shelter,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
441,4,Food security,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
441,4,Health,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
441,4,Shelter,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
441,4,Food security,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
441,4,Health,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
441,4,Shelter,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
440,4,Food security,2015-05-05T22:00:00.000Z,Nuwakot,C-BAG-28,,
440,4,Shelter,2015-05-05T22:00:00.000Z,Nuwakot,C-BAG-28,,
440,4,Food security,2015-05-05T22:00:00.000Z,Nuwakot,C-BAG-28,,
440,4,Shelter,2015-05-05T22:00:00.000Z,Nuwakot,C-BAG-28,,
439,4,Shelter,2015-05-05T22:00:00.000Z,Arghakhanchi,W-LUM-51,Nuwakot,W-LUM-51-031
438,4,Shelter,2015-05-05T22:00:00.000Z,Arghakhanchi,W-LUM-51,Nuwakot,W-LUM-51-031
437,4,Food security,2015-05-05T22:00:00.000Z,Chitawan,C-NAR-35,,
437,4,Shelter,2015-05-05T22:00:00.000Z,Chitawan,C-NAR-35,,
436,4,Food security,2015-05-05T22:00:00.000Z,Nuwakot,C-BAG-28,,
436,4,Shelter,2015-05-05T22:00:00.000Z,Nuwakot,C-BAG-28,,
435,4,WASH,2015-05-05T22:00:00.000Z,,,,
435,4,WASH,2015-05-05T22:00:00.000Z,,,,
435,4,Health,2015-05-05T22:00:00.000Z,,,,
434,4,Health,2015-05-05T22:00:00.000Z,Kathmandu,C-BAG-27,,
434,4,WASH,2015-05-05T22:00:00.000Z,Kathmandu,C-BAG-27,,
433,4,Food security,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
433,4,Shelter,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
433,4,Food security,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
433,4,Shelter,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
433,4,Food security,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
433,4,Shelter,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
433,4,Food security,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
433,4,Shelter,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
432,4,Shelter,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
432,4,Food security,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
431,4,Food security,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
431,4,Shelter,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
431,4,WASH,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
431,4,Food security,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
431,4,Shelter,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
431,4,WASH,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
431,4,Food security,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
431,4,Shelter,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
431,4,WASH,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,,
430,4,Humanitarian access,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,Langtang,C-BAG-29-011
430,4,Humanitarian access,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,Langtang,C-BAG-29-011
429,4,Humanitarian access,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
428,4,Humanitarian access,2015-05-05T22:00:00.000Z,Solukhumbu,E-SAG-11,,
428,4,Food security,2015-05-05T22:00:00.000Z,Solukhumbu,E-SAG-11,,
428,4,Shelter,2015-05-05T22:00:00.000Z,Solukhumbu,E-SAG-11,,
428,4,Humanitarian access,2015-05-05T22:00:00.000Z,Solukhumbu,E-SAG-11,,
428,4,Food security,2015-05-05T22:00:00.000Z,Solukhumbu,E-SAG-11,,
428,4,Shelter,2015-05-05T22:00:00.000Z,Solukhumbu,E-SAG-11,,
428,4,Humanitarian access,2015-05-05T22:00:00.000Z,Solukhumbu,E-SAG-11,,
428,4,Food security,2015-05-05T22:00:00.000Z,Solukhumbu,E-SAG-11,,
428,4,Shelter,2015-05-05T22:00:00.000Z,Solukhumbu,E-SAG-11,,
427,4,Food security,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
427,4,Shelter,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
427,4,Food security,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
427,4,Shelter,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
426,3,Humanitarian access,2015-05-05T22:00:00.000Z,Kabhrepalanchok,C-BAG-24,,
425,4,Shelter,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
425,4,Health,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
425,4,Shelter,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
425,4,Health,2015-05-05T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
424,4,Humanitarian access,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,Langtang,C-BAG-29-011
424,4,Food security,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,Langtang,C-BAG-29-011
424,4,Humanitarian access,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,Langtang,C-BAG-29-011
424,4,Food security,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,Langtang,C-BAG-29-011
423,4,Food security,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,Langtang,C-BAG-29-011
423,4,Shelter,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,Langtang,C-BAG-29-011
423,4,Food security,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,Langtang,C-BAG-29-011
423,4,Shelter,2015-05-05T22:00:00.000Z,Rasuwa,C-BAG-29,Langtang,C-BAG-29-011
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,Food security,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,Shelter,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,Food security,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,Shelter,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,Food security,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,Shelter,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,Food security,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,Shelter,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,WASH,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,Food security,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
422,4,Shelter,2015-05-05T22:00:00.000Z,Dhading,C-BAG-30,,
421,4,Shelter,2015-05-03T22:00:00.000Z,Sindhupalchok,C-BAG-23,Sinpal Kavre,C-BAG-23-064
420,5,Food security,2015-05-03T22:00:00.000Z,Dolakha,C-JAN-22,,
419,3,Health,2015-05-03T22:00:00.000Z,Sindhupalchok,C-BAG-23,Bansbari,C-BAG-23-003
419,3,Health,2015-05-03T22:00:00.000Z,Sindhupalchok,C-BAG-23,Bansbari,C-BAG-23-003
419,3,Health,2015-05-03T22:00:00.000Z,Sindhupalchok,C-BAG-23,Bansbari,C-BAG-23-003
419,3,Health,2015-05-03T22:00:00.000Z,Sindhupalchok,C-BAG-23,Bansbari,C-BAG-23-003
418,4,Protection,2015-05-03T22:00:00.000Z,,,,
418,4,Protection,2015-05-03T22:00:00.000Z,,,,
417,5,Health,2015-05-04T22:00:00.000Z,,,,
417,5,Food security,2015-05-04T22:00:00.000Z,,,,
417,5,Health,2015-05-04T22:00:00.000Z,,,,
417,5,Food security,2015-05-04T22:00:00.000Z,,,,
417,5,Health,2015-05-04T22:00:00.000Z,,,,
417,5,Food security,2015-05-04T22:00:00.000Z,,,,
417,5,Health,2015-05-04T22:00:00.000Z,,,,
417,5,Food security,2015-05-04T22:00:00.000Z,,,,
416,5,Communication,2015-05-04T22:00:00.000Z,,,,
416,5,Humanitarian access,2015-05-04T22:00:00.000Z,,,,
416,5,Communication,2015-05-04T22:00:00.000Z,,,,
416,5,Humanitarian access,2015-05-04T22:00:00.000Z,,,,
416,5,Communication,2015-05-04T22:00:00.000Z,,,,
416,5,Humanitarian access,2015-05-04T22:00:00.000Z,,,,
415,5,Health,2015-05-04T22:00:00.000Z,,,,
414,5,Health,2015-05-03T22:00:00.000Z,,,,
413,5,Health,2015-05-02T22:00:00.000Z,,,,
413,5,Food security,2015-05-02T22:00:00.000Z,,,,
413,5,Shelter,2015-05-02T22:00:00.000Z,,,,
413,5,Health,2015-05-02T22:00:00.000Z,,,,
413,5,Food security,2015-05-02T22:00:00.000Z,,,,
413,5,Shelter,2015-05-02T22:00:00.000Z,,,,
413,5,Health,2015-05-02T22:00:00.000Z,,,,
413,5,Food security,2015-05-02T22:00:00.000Z,,,,
413,5,Shelter,2015-05-02T22:00:00.000Z,,,,
412,5,Health,2015-05-03T22:00:00.000Z,,,,
412,5,Health,2015-05-03T22:00:00.000Z,,,,
411,5,Health,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,Shelter,2015-05-03T22:00:00.000Z,,,,
411,5,Health,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,Shelter,2015-05-03T22:00:00.000Z,,,,
411,5,Health,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,Shelter,2015-05-03T22:00:00.000Z,,,,
411,5,Health,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,Shelter,2015-05-03T22:00:00.000Z,,,,
411,5,Health,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,Shelter,2015-05-03T22:00:00.000Z,,,,
411,5,Health,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,Shelter,2015-05-03T22:00:00.000Z,,,,
411,5,Health,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,Shelter,2015-05-03T22:00:00.000Z,,,,
411,5,Health,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,WASH,2015-05-03T22:00:00.000Z,,,,
411,5,Shelter,2015-05-03T22:00:00.000Z,,,,
410,3,WASH,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
410,3,Health,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
410,3,WASH,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
410,3,Health,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
410,3,WASH,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
410,3,Health,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
410,3,WASH,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
410,3,Health,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
409,2,WASH,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
409,2,Protection,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
409,2,Food security,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
409,2,WASH,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
409,2,Protection,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
409,2,Food security,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
409,2,WASH,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
409,2,Protection,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
409,2,Food security,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
408,3,WASH,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
407,4,Shelter,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
407,4,Humanitarian access,2015-05-03T22:00:00.000Z,Bhaktapur,C-BAG-26,,
406,4,Shelter,2015-05-04T22:00:00.000Z,Bhaktapur,C-BAG-26,,
405,3,Health,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Shelter,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Health,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Food security,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Shelter,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Health,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Food security,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Shelter,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Health,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Food security,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Shelter,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Health,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Food security,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Shelter,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Health,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,Food security,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
404,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Shelter,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Health,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Food security,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Shelter,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Health,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Food security,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Shelter,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Health,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Food security,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Shelter,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Health,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Food security,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Shelter,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Health,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,Food security,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
403,4,WASH,2015-05-04T22:00:00.000Z,Sindhupalchok,C-BAG-23,,
402,5,WASH,2015-05-02T22:00:00.000Z,,,,
402,5,WASH,2015-05-02T22:00:00.000Z,,,,
402,5,Livelihood,2015-05-02T22:00:00.000Z,,,,
402,5,Food security,2015-05-02T22:00:00.000Z,,,,
402,5,Shelter,2015-05-02T22:00:00.000Z,,,,
402,5,Health,2015-05-02T22:00:00.000Z,,,,
402,5,Education,2015-05-02T22:00:00.000Z,,,,
402,5,WASH,2015-05-02T22:00:00.000Z,,,,
402,5,WASH,2015-05-02T22:00:00.000Z,,,,
402,5,Livelihood,2015-05-02T22:00:00.000Z,,,,
402,5,Food security,2015-05-02T22:00:00.000Z,,,,
402,5,Shelter,2015-05-02T22:00:00.000Z,,,,
402,5,Health,2015-05-02T22:00:00.000Z,,,,
402,5,Education,2015-05-02T22:00:00.000Z,,,,
402,5,WASH,2015-05-02T22:00:00.000Z,,,,
402,5,WASH,2015-05-02T22:00:00.000Z,,,,
402,5,Livelihood,2015-05-02T22:00:00.000Z,,,,
402,5,Food security,2015-05-02T22:00:00.000Z,,,,
402,5,Shelter,2015-05-02T22:00:00.000Z,,,,
402,5,Health,2015-05-02T22:00:00.000Z,,,,
402,5,Education,2015-05-02T22:00:00.000Z,,,,
402,5,WASH,2015-05-02T22:00:00.000Z,,,,
402,5,WASH,2015-05-02T22:00:00.000Z,,,,
402,5,Livelihood,2015-05-02T22:00:00.000Z,,,,
402,5,Food security,2015-05-02T22:00:00.000Z,,,,
402,5,Shelter,2015-05-02T22:00:00.000Z,,,,
402,5,Health,2015-05-02T22:00:00.000Z,,,,
402,5,Education,2015-05-02T22:00:00.000Z,,,,
402,5,WASH,2015-05-02T22:00:00.000Z,,,,
402,5,WASH,2015-05-02T22:00:00.000Z,,,,
402,5,Livelihood,2015-05-02T22:00:00.000Z,,,,
402,5,Food security,2015-05-02T22:00:00.000Z,,,,
402,5,Shelter,2015-05-02T22:00:00.000Z,,,,
402,5,Health,2015-05-02T22:00:00.000Z,,,,
